sample_id,Al2O3,SiO2,Li2O,ZrO2,P2O5,Na2O,TiO2,K2O,MgO,ZnO,BaO,CaO,SnO2,Fe2O3,As2O3,Sb2O3,B2O3,SrO,Ta2O5,Nd2O3,V2O5,CeO2,CoO,Cl,MnO2,MoO3,F,La2O3,Cr2O3,T_nucleation,t1,T_crystal,t2,¦Â?quartz s.s,¦Â?spodumene,Li2Si2O5(LD),Petalite,Li2SiO3(LM),Keatite,LiAlSi3O8,LiAlSi2O6,KMK,Cristobalite,Li4SiO4,Mullite,Tridymite
226,21.5,59,4,2,6,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,730,2,1,0,0,0,0,0,0,0,0,0,0,0,0
227,21.5,59,4,2,6,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,740,2,1,0,0,0,0,0,0,0,0,0,0,0,0
228,21.5,59,4,2,6,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6,745,2,1,0,0,0,0,0,0,0,0,0,0,0,0
229,25.5,59,4,2,2,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6,870,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0
230,24.5,59,4,2,3,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6,870,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0
231,23.5,59,4,2,4,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6,870,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0
232,22.5,59,4,2,5,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6,870,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0
233,21.5,59,4,2,6,0,2,0,4,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,720,6,870,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0
234,18.141858141858144,70.84915084915086,3.286713286713287,1.5184815184815186,0,0.8191808191808191,2.067932067932068,0.1698301698301698,1.0889110889110891,1.3586413586413588,0.6793206793206794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199800199800199,0,0,0,0,800,0.25,915,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0
235,18.09923130677848,71.33872416891283,3.1047219726465007,1.3876410102825196,0,0.5091344713986223,2.316062693421184,0.0898472596585804,1.0382350004991514,1.3876410102825196,0.6688629330138764,0.0399321154038135,0,0,0,0,0,0,0,0,0,0,0,0,0.0199660577019067,0,0,0,0,800,0.25,1125,0.54,0,1,0,0,0,0,0,0,0,0,0,0,0
236,5.1,71.7,12.6,0,2.5,0,0,4.9,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,600,2,800,2,0,0,1,0,0,0,0,0,0,0,0,0,0
237,5.1,71.7,12.6,0,2.5,0,0,4.9,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,600,2,800,3,0,0,1,0,0,0,0,0,0,0,0,0,0
238,5.1,71.7,12.6,0,2.5,0,0,4.9,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,600,2,800,4,0,0,1,0,0,0,0,0,0,0,0,0,0
239,5.1,71.7,12.6,0,2.5,0,0,4.9,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,600,2,800,5,0,0,1,0,0,0,0,0,0,0,0,0,0
240,20.142014201420142,66.45664566456647,2.9902990299029906,2.01020102010201,0.8000800080008,1.2401240124012405,2.8202820282028203,0.28002800280028,0,1.0001000100010002,1.5101510151015105,0.25002500250025,0,0,0,0.5000500050005001,0,0,0,0,0,0,0,0,0,0,0,0,0,868,2,919,2,1,0,0,0,0,0,0,0,0,0,0,0,0
241,20.05,66.17999999999999,3.28,2.01,0.8899999999999998,1.2299999999999998,2.81,0.2799999999999999,0,1,1.4999999999999998,0.2699999999999999,0,0,0,0.4999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,858,2,907,2,1,0,0,0,0,0,0,0,0,0,0,0,0
242,20.010010010010006,66.02602602602602,3.513513513513513,2.002002002002002,0.9409409409409408,1.2312312312312312,2.8028028028028023,0.2802802802802803,0,1.001001001001001,1.4014014014014011,0.2902902902902902,0,0,0,0.5005005005005005,0,0,0,0,0,0,0,0,0,0,0,0,0,843,2,893,2,1,0,0,0,0,0,0,0,0,0,0,0,0
243,19.888011198880115,65.64343565643436,3.849615038496151,1.9898010198980105,1.0298970102989702,1.2198780121987802,2.7897210278972104,0.27997200279972,0,0.9999000099990002,1.4898510148985102,0.31996800319968,0,0,0,0.4999500049995001,0,0,0,0,0,0,0,0,0,0,0,0,0,830,2,885,2,1,0,0,0,0,0,0,0,0,0,0,0,0
244,19.80603879224155,65.36692661467707,4.129174165166967,1.9796040791841631,1.1097780443911218,1.219756048790242,2.779444111177764,0.2799440111977605,0,0.9998000399920016,1.4897020595880823,0.3399320135972806,0,0,0,0.4999000199960008,0,0,0,0,0,0,0,0,0,0,0,0,0,820,2,876,2,1,0,0,0,0,0,0,0,0,0,0,0,0
245,9,46,9,0,0,4,1,0,0,9,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,673,2,790,2,0,1,0,0,0,0,0,0,0,0,0,0,0
246,9.090909090909092,46.464646464646464,9.090909090909092,0,0,4.040404040404041,0,0,0,9.090909090909092,0,0,0,0,0,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,665,2,790,2,0,1,0,0,0,0,0,0,0,0,0,0,0
247,9.090909090909092,46.464646464646464,9.090909090909092,0,0,4.040404040404041,0,0,0,9.090909090909092,0,0,0,0,0,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,660,2,790,2,0,1,0,0,0,0,0,0,0,0,0,0,0
248,9.090909090909092,46.464646464646464,9.090909090909092,0,0,4.040404040404041,0,0,0,9.090909090909092,0,0,0,0,0,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,650,2,790,2,0,1,0,0,0,0,0,0,0,0,0,0,0
249,25.4,66.79000000000002,7.1000000000000005,0,0.13,0.23,0,0.25,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,4,950,4,0,1,0,0,0,0,0,0,0,0,0,0,0
250,10.5,66,10.5,0.5,4.5,3,0,0.5,0,0,0,2.45,0,0,0,0,0,0,0,0,0.55,1.5,0,0,0,0,0,0,0,630,0.5,730,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0
251,10.5,66,10.5,0.5,4.5,3,0,0.5,0,0,0,2.45,0,0,0,0,0,0,0,0,0.55,1.5,0,0,0,0,0,0,0,630,0.5,770,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0
252,10.5,66,10.5,0.5,4.5,3,0,0.5,0,0,0,2.45,0,0,0,0,0,0,0,0,0.55,1.5,0,0,0,0,0,0,0,630,0.5,850,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0
253,20,68.2222222222222,4.5555555555555545,2.1111111111111107,0,0,2.444444444444444,0,1.111111111111111,1.5555555555555551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,6,925,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0
254,22.000000000000004,63.20000000000001,4.1000000000000005,2.0000000000000004,1.2000000000000002,0.6000000000000001,2.0000000000000004,0.3,1.5000000000000002,1.0000000000000002,0,0,0,0,0,1.1000000000000003,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,600,2,765,2,1,0,0,0,0,0,0,0,0,0,0,0,0
255,22.000000000000004,63.20000000000001,4.1000000000000005,2.0000000000000004,1.2000000000000002,0.6000000000000001,2.0000000000000004,0.3,1.5000000000000002,1.0000000000000002,0,0,0,0,0,1.1000000000000003,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,600,2,800,2,1,1,0,0,0,0,0,0,0,0,0,0,0
256,22.000000000000004,63.20000000000001,4.1000000000000005,2.0000000000000004,1.2000000000000002,0.6000000000000001,2.0000000000000004,0.3,1.5000000000000002,1.0000000000000002,0,0,0,0,0,1.1000000000000003,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,600,2,860,2,0,1,0,0,0,0,0,0,0,0,0,0,0
257,21.463414634146343,61.658536585365866,4,1.9512195121951224,1.170731707317073,0.5853658536585367,1.9512195121951224,0.2926829268292683,1.4634146341463417,0.9756097560975612,0,0,0,0,0,1.0731707317073174,0.9756097560975612,0,0,0,0,0,0,0,0,0,0,2.439024390243903,0,570,2,770,2,1,1,0,0,0,0,0,0,0,0,0,0,0
258,21.463414634146343,61.658536585365866,4,1.9512195121951224,1.170731707317073,0.5853658536585367,1.9512195121951224,0.2926829268292683,1.4634146341463417,0.9756097560975612,0,0,0,0,0,1.0731707317073174,0.9756097560975612,0,0,0,0,0,0,0,0,0,0,2.439024390243903,0,570,2,840,2,0,1,0,0,0,0,0,0,0,0,0,0,0
259,19,59,3.5000000000000004,2,7.000000000000001,0,2,0,1,1.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,675,5,750,1,0,1,0,0,0,0,0,0,0,0,0,0,0
260,19,59,3.5000000000000004,2,7.000000000000001,0,2,0,1,1.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,675,5,800,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,19,59,3.5000000000000004,2,7.000000000000001,0,2,0,1,1.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,675,5,850,1,0,1,0,0,0,0,0,0,0,0,0,0,0
262,25.3,57.60000000000001,4,2,8.1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3,840,2,1,0,0,0,0,0,0,0,0,0,0,0,0
263,25,56.99999999999999,4,2,8,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3,840,2,1,0,0,0,0,0,0,0,0,0,0,0,0
264,24.8,56.3,4,2,7.9,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3,840,2,1,0,0,0,0,0,0,0,0,0,0,0,0
265,24.5,55.8,3.9,2,7.8,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3,840,2,1,0,0,0,0,0,0,0,0,0,0,0,0
266,24.94,56.7,4,2,8,0,2.36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3,840,2,1,0,0,0,0,0,0,0,0,0,0,0,0
267,20,63.63636363636363,4.545454545454546,7.575757575757576,0,1.0101010101010102,1.2121212121212122,0,0,0,2.0202020202020203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,2,884,2,0,1,0,0,0,0,0,0,0,0,0,0,0
268,20,63.63636363636363,4.545454545454546,7.575757575757576,0,1.0101010101010102,1.2121212121212122,0,0,0,2.0202020202020203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,4,958,4,0,1,0,0,0,0,0,0,0,0,0,0,0
269,19.899497487437188,63.31658291457286,4.522613065326634,7.537688442211055,0,1.507537688442211,1.2060301507537687,0,0,0,2.010050251256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,2,929,2,0,1,0,0,0,0,0,0,0,0,0,0,0
270,19.899497487437188,63.31658291457286,4.522613065326634,7.537688442211055,0,1.507537688442211,1.2060301507537687,0,0,0,2.010050251256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,4,945,4,0,1,0,0,0,0,0,0,0,0,0,0,0
271,19.8,63,4.5,7.5,0,2,1.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,2,945,2,0,1,0,0,0,0,0,0,0,0,0,0,0
272,19.8,63,4.5,7.5,0,2,1.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,4,929,4,0,1,0,0,0,0,0,0,0,0,0,0,0
273,19.603960396039604,62.37623762376238,4.455445544554455,7.425742574257425,0,2.9702970297029703,1.188118811881188,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,2,958,2,0,1,0,0,0,0,0,0,0,0,0,0,0
274,19.603960396039604,62.37623762376238,4.455445544554455,7.425742574257425,0,2.9702970297029703,1.188118811881188,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4,884,4,0,1,0,0,0,0,0,0,0,0,0,0,0
275,21,56.00000000000001,5.5,1.5,0,0,2,0,3,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,660,2,835,2,0,1,0,0,0,0,0,0,0,0,0,0,0
276,21.39213921392139,50.32503250325032,10.17101710171017,0,0,0,0,0,0,0,0,0,0,0,0,0,18.11181118111811,0,0,0,0,0,0,0,0,0,0,0,0,760,0.5,870,2,1,1,0,0,0,0,0,0,0,0,0,0,0
277,18,67,3.5000000000000004,2,3,3,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0.5,870,2,1,1,0,0,0,0,0,0,0,0,0,0,0
278,18,63,3.5000000000000004,2,3.5000000000000004,3,2,1.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,700,0.5,800,2,1,1,0,0,0,0,0,0,0,0,0,0,0
279,17.68844221105528,64.321608040201,3.5175879396984926,0,3.015075376884422,3.015075376884422,3.015075376884422,0,0,0,2.412060301507537,0,0,0,0,0,3.015075376884422,0,0,0,0,0,0,0,0,0,0,0,0,750,0.5,830,2,1,1,0,0,0,0,0,0,0,0,0,0,0
280,7.092907092907093,72.82717282717283,11.78821178821179,3.796203796203796,1.898101898101898,1.598401598401599,0,0,0,0,0,0,0,0,0,0,0.999000999000999,0,0,0,0,0,0,0,0,0,0,0,0,550,2,690,1,0,0,1,1,0,0,0,0,0,0,0,0,0
281,7.592407592407594,72.52747252747254,11.18881118881119,3.796203796203797,2.0979020979020984,1.598401598401599,0,0,0,0,0,0,0,0,0,0,1.198801198801199,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,4,0,0,1,1,0,0,0,0,0,0,0,0,0
282,8.149999999999999,72.31,10.579999999999998,3.749999999999999,2.25,1.59,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,550,3,690,3,0,0,1,1,0,0,0,0,0,0,0,0,0
283,7.559999999999999,72.03999999999999,11.099999999999998,3.729999999999999,2.0499999999999994,1.59,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,550,2,690,2,0,0,1,1,0,0,0,0,0,0,0,0,0
284,7.489251074892511,71.36286371362864,10.998900109989002,3.6996300369963007,2.0297970202979703,1.5698430156984304,0,0,0,0,0,0,0,0,0,0,2.84971502849715,0,0,0,0,0,0,0,0,0,0,0,0,550,2,690,1,0,0,1,1,0,0,0,0,0,0,0,0,0
285,7.350000000000001,70.05000000000001,10.800000000000002,3.630000000000001,2.0000000000000004,1.5400000000000005,0,0,0,0,0,0,0,0,0,0,4.630000000000001,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,3,0,0,1,1,0,0,0,0,0,0,0,0,0
286,9.490000000000002,70.71000000000001,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,3,0,0,1,1,0,0,0,0,0,0,0,0,0
287,11.37,68.83000000000001,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,4,0,0,1,1,0,0,0,0,0,0,0,0,0
288,13.25,66.95,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,4,0,0,1,1,0,0,0,0,0,0,0,0,0
289,13.25,66.95,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,550,5,690,4,0,0,1,1,0,0,0,0,0,0,0,0,0
290,15.130000000000004,65.07000000000001,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,570,4,710,4,0,0,1,1,0,0,0,0,0,0,0,0,0
291,9.72,71.5,8.8,3.7000000000000006,2.78,1.5700000000000005,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,550,2,690,2,0,0,1,1,0,0,0,0,0,0,0,0,0
292,8.720872087208722,72.45724572457245,10.04100410041004,3.7503750375037503,1.88018801880188,1.59015901590159,0,0,0,0,0,0,0,0,0,0,1.56015601560156,0,0,0,0,0,0,0,0,0,0,0,0,530,4,660,4,0,0,1,1,0,0,0,0,0,0,0,0,0
293,8.560856085608563,71.10711071107112,9.850985098509852,5.520552055205521,1.8401840184018408,1.5701570157015703,0,0,0,0,0,0,0,0,0,0,1.5501550155015504,0,0,0,0,0,0,0,0,0,0,0,0,540,4,675,4,0,0,1,1,0,0,0,0,0,0,0,0,0
294,8.41,69.79999999999998,9.669999999999998,7.229999999999999,1.81,1.5399999999999998,0,0,0,0,0,0,0,0,0,0,1.5399999999999998,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,5,0,0,1,1,0,0,0,0,0,0,0,0,0
295,7.08,72.87,11.79,3.77,1.89,1.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,550,4,690,6,0,0,1,1,0,0,0,0,0,0,0,0,0
296,7.610000000000001,72.59,11.18,3.76,2.07,1.6000000000000003,0,0,0,0,0,0,0,0,0,0,1.1900000000000002,0,0,0,0,0,0,0,0,0,0,0,0,550,4,660,6,0,0,1,1,0,0,0,0,0,0,0,0,0
297,8.3,71.81,10.78,3.82,2.29,1.6200000000000003,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,560,4,700,4,0,0,1,1,0,0,0,0,0,0,0,0,0
298,7.590379518975948,73.43367168358418,11.160558027901397,3.750187509375469,2.060103005150258,1.6000800040002,0,0,0,0,0,0,0.2150107505375268,0,0,0,0.1900095004750237,0,0,0,0,0,0,0,0,0,0,0,0,560,4,710,4,0,0,1,1,0,0,0,0,0,0,0,0,0
299,9.299721008369747,72.07783766487003,10.959671209863703,3.6798896033119006,2.029939101826945,0,0,1.559953201403958,0,0,0,0,0.2129936101916942,0,0,0,0.1799946001619951,0,0,0,0,0,0,0,0,0,0,0,0,560,4,710,4.5,0,0,1,1,0,0,0,0,0,0,0,0,0
300,8.33916608339166,72.64273572642736,10.23897610238976,5.23947605239476,1.3998600139986,1.87981201879812,0,0.25997400259974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,4,720,4,0,0,1,1,0,0,0,0,0,0,0,0,0
301,22.14,65.6,4.2,2.2,1.4,0.5,2,0.3,0,0,1.5,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,3,870,1,1,0,0,0,0,0,0,0,0,0,0,0,0
302,22.2,65.69999999999999,4.199999999999999,2.2,1.3999999999999997,0.4999999999999999,2,0.3,0,0,1.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,3,870,1,1,0,0,0,0,0,0,0,0,0,0,0,0
303,22.2,64.8,4.199999999999999,2.2,1.3999999999999997,0.4999999999999999,2,0.3,0,0,1.4999999999999998,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,3,870,1,1,0,0,0,0,0,0,0,0,0,0,0,0
304,22.2,65.19999999999999,3.6,2,0.6999999999999998,0.4,2.5,0.4999999999999999,0.4999999999999999,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2.5,950,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0
305,22.5,68.5,4.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2.5,950,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0
306,21.5,68.7,4.4,2.1,0,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2.5,950,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0
307,18.26,67.445,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1030,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
308,22.59036144578313,65.44678714859438,4.116465863453815,1.8072289156626509,0,0.2008032128514056,1.6064257028112452,0,0.4016064257028113,2.5100401606425704,1.0040160642570282,0,0.3012048192771084,0.0150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1125,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
309,20.5,65.205,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1125,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
310,20.5,65.205,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1105,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
311,20.5,65.205,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,4,1100,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
312,20.65491183879093,66.55415617128463,3.758186397984886,1.81360201511335,0,0.2015113350125944,1.5113350125944582,0,1.1788413098236774,2.639798488664987,1.370277078085642,0,0.3022670025188916,0.0151133501259445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,2,1070,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
313,18.26,67.195,3.3300000000000005,1.8000000000000005,0,0.2,1.7500000000000002,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1040,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
314,18.26,67.04499999999999,3.33,1.7999999999999998,0,0.2,1.7499999999999998,0,1.1699999999999997,2.62,3.359999999999999,0,0.4499999999999999,0.0149999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1040,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
315,20.5,66.455,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,1.36,0.75,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1070,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
316,20.5,66.455,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,1.36,0.75,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,2,1070,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
317,20.5,66.455,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,1.36,0.75,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,2,1090,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
318,22.5,65.385,4.1,1.8000000000000005,0,0.2,1.6,0,0.4,2.5,1,0.4,0.1,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,2,1100,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
319,22.5,65.385,4.1,1.8000000000000005,0,0.2,1.6,0,0.4,2.5,1,0.4,0.1,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,4,1100,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
320,20,66.835,3.45,1.8000000000000005,0,0.2,1.5,0,1.17,2.62,1.36,0.75,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,4,1065,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
321,20.5,64.105,3.3300000000000005,1.8000000000000005,1.1,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,4,1100,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
322,20.5,64.105,3.3300000000000005,1.8000000000000005,1.1,0.2,1.5,0,1.17,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1080,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
323,18.26,66.815,3.3300000000000005,1.8000000000000005,0,0.2,1.5,0,1.8000000000000005,2.62,3.36,0,0.3,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,2,1025,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
324,20.5,66.76099999999998,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0189999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1070,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
325,20.5,66.76099999999998,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0189999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.25,1100,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0
326,20.5,66.76099999999998,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0189999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.25,1160,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
327,20.5,66.745,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0349999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1075,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0
328,20.5,66.745,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0349999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.25,1110,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0
329,20.5,66.737,3.33,1.7999999999999998,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0429999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1075,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0
330,20.5,66.91299999999998,3.33,1.6499999999999997,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0169999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.75,1050,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
331,20.5,66.91299999999998,3.33,1.6499999999999997,0,0.2,1.4999999999999998,0,1.1699999999999997,2.62,1,0.8999999999999999,0.2,0.0169999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.166,1075,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0
